essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
3857	2	"I think that some material should be removed from the shelves if they are racist or contain unsightly images. But that brings up the question about racism almost all of the classic books have some form of racism in them such as To @CAPS1 a @CAPS2 @CAPS3 that book uses the @CAPS4 word to describe african americans, but when that book was published that was common talk now people look at you like you have just murdered there first born child if youu were to use that word.      For the most part though books are not all that offensive at least none of the books I read. I know that there are books and magazines such as playboy and maxim that are offensive to women and have probably cause a lot of breakups and divorces, but they have laws on who are able to buy things like that. I know that kids still have a way of owning magazines like that but they are a small percentage of the kids.     I know that during @CAPS5 @CAPS6 @CAPS7 over in germany many books were banded because they had something to do with catholicism or something that @PERSON3 believed was bad and not what he believed was the perfect race. I know that for a short time alot of what @PERSON2 wrote was banned for using the @CAPS4 word but people have to realize that when @PERSON2 was alive that was everyday laungage.     As for me being catholic there is a codex of forbidden books that is a list of books that I am not supposed to read as a good catholic. I have no idea what those books are and what got them on this list but they must be very rude and vulgar to be on this list. I can see how some of those books could be banned.     As for music I think that the only music that should be banned is the kind of music that talks about killing police officers and hurting the people that are trying to make our country a safer place. I know that all of this rap genre is what my generation is into even though I dont see why kids like that kind of music. I also think that music produced by the arian brotherhood should not be allowed in libraries because there music is overtly racist.     I dont think that movies shouyld be banned form the libraries because of violence or anytning of that nature. I do think that the movie should be banned if it contians anything of the nature of pornagraphy but they do not let those kinds of movie in the libraries anyway  so they are a step ahead of me.     I do have to agree with Katherine Paterson on what she said that if I have those rights then everyone else does to and there will be no books on the shelves because someone will find that offensive then someone else will find something else offensive and soon eventually there will be no books left on the library shelves. My view of what I think is offensive is very relaxed compared to other's I do not get offended at a lot of things"	3	3		3	3	3	3																		
3858	2	"The @CAPS1 Materials     Have you ever came acroos a book that you thought was really good, but knew it might show certain offense to someone you know. My censorship on materials that show offense in libraries is they should not be taking off the shelves. People should have ther own choice of books, and who has the right to tell someone what they should read. My opinion is that materials that @MONTH1 be offensive to certain individuals should not be taking off the shelf, but put in a certain section that says adult material such as books, music, movies,etc..     I myself have experienced not being able to get a certain movie because of my age. The book was called @CAPS2 @PERSON1, but it was just full of action/adventure.This was very unfair in my eyes, just because I was young I couldnt check out a certain movie. This was experience that I been through, which lead me to my opinion that materials that might show certain offenseto someone should not be removed.      Another reason that the materials should stay on the shelf is because many people like different things. No one is going to have the same interest all the time. So by takiny materials away is just helping one person, but hurting many by taking somethimg they @MONTH1 be interested in. I can understand that people have been through things, and might not be happy that offensive materials are around. Then again I think all materials are not the same they can get the materials they enjoy, and leave the other materials up to other people to choose from.     In conclusion I believe that the materials that show offense to certain people should stay. The reason being is because by the material that might show offense to an individual, might just be very interesting to another person. This a saying I heard before from the ebony magazine ,'another person junk @MONTH1 be someone else treasure' which I believe is a good saying for this topic"	3	3		3	3	3	3																		
3859	2	"I do not feel these types of things should not be taken off the shelves.What i think is that thing should come with a rateing because  this is a free country and for some one to do something like that it would be takeing away someone's freedom of speach.To many people have faught in the past for just simply freedom of speach.I think that if people rate the  thing's  that come out then they will not go in to the wrong hands. That's like saying they should have taken @CAPS1 @CAPS2 @CAPS3 when it first came out off the market because it has violance in it ,profange language,and guns that company will had lost a lot of money because it is inapprotive for kids.I think that parent's shouldn't go buy a @NUM1 or @NUM2 years old something like that but some parents do .It not the creaters fault of the actions of how people react to what ever is put out there because the buyers have to be more responseable and make sure that what ever it is is supervised and carefully montoired. There's an old saying ' every thing isn't made for every body' .I strongly belive that;That saying is so true .Every body don't like the same thing that some one eles likes but its okay for that person but it's not okay for you because as they say everything isn't for every body and you can't fource nothing on some one.Well every thing isn't approtive  for every one we all have are limites to every thing and if you watch what kids watch and do than things want be so inapprotive for this wold . Certion books young children should not read because they have sex in them and they talk about things that a child should not even be thinking about at that age.When children read books like that they tend to think about sex and how what they read about will feel but children should not be thinking about that type of stuff that why its there parent's responseabitly to montoir what there children read because that there job as parent's to do not the person who wrote the book because they @MONTH1 think there writing to a much older group that can relate to what there talking about but then again there just speacking there mind and infourceing there freedom of speach right one of the rights that we as a people together have been fighting for .I also feel that music help's us to express are selfs so if someone feels that the music is inapprotive for there child then they need to watch what there child is listen to.Music brings out the different moods in every body.All magazines are not for every one because as we all know there are adult magazines the produce certion imagary that children should not see but you can not blame the creater only the buyer is in fault for leaving it in the wrong place after there done with it .There just people trying to make money  off things that they know that people like."	3	2		3	3	2	3																		
3860	2	"Don't you hate when you come across a book that you wish was never written? I'm sure we all come to that point in our lives, constant readers, or not. Like a qoute i once read, 'All of us can think of a book that we hope none of children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf then you also have exactly the same right and so does everone else. And then we have no books left on the shelf for any of us.'                         - Katherine Paterson, Author     If you ask me, I think there should be a certain autority to these books. Maybe if we could make a petition and have at least @NUM1 people sign it then the book could be removed. All of this goes for music, movies, magazines, even bibles in librarys.      I'm not saying we should make a law that says if one person dosen't like something then no body should have the right to have it. But as a public if enough people all agree we shouldn't have something then maybe its best that we dont. We all worry about our children, having to keep a constant eye on them making sure there not getting into something there not supposed to be in. Same goes with books and movies, even music and magazines nowadays, and for certain people, even bibles.     Now dont get me wrong, I'm sure we all know that when a child goes to a library and trys to check out an 'inapropriate' book then the checkout counter will deny the child and take the book. But just think for a minute here, That doesnt meen the child cant go into the library find a book and just read it there. Theres also the senario where, mind me it @MONTH1 not be your child but with todays crime records then this is very probable, the child could grab a book, magazine, even a film and just steal it.     In the long run there are many things we can do to prevent things like this from happening. There could be an adult section of the library, not just for '@CAPS1' rated books or films but just a place where we can keep all the books we dont think children should be reading. Still we should definately have the option to petition off books we don't think our children should be reading. Think what you will but this is my opinion of library censorship, hopefully its yours now too."	3	3		3	3	3	3																		
3861	2	"Why Should you be offended? The @CAPS1 is a place where you come and get what you like.The Libraries are organized for a reason,what I like is my prefence.You don't have to look at it if you don't want to. Everyone has there own taste.     Books, movies, music, and magazines are made for people to look at, read, watch. ect.. People have a prefence and they like to have it avaible when they want it. Libraries are great use for that. People go to get what they like to watch, read, and listen. And other people should not get offended by what other like.     Most Libraries are organized into sections for children, young adults, and adults. If there is material that you don't think is 'ok' for that sections then you can ask for it to be removed to another section. But don't think something is offensive and make it be removed because you don't like it. How is that fare to others who might like it.     If you are offended by a material that is in a section of the @CAPS1 that you think is not 'ok' then it ok for it to be moved to another section. You don't have to look at something if you don't like it. Someone else might like it. Libraries are made for all people, and everyone has there own taste. Don't be offended by what others like."	3	3		3	3	3	3																		
3862	2	"Libraries are a place for everyone; from young children, to the eldery, therefore there is material to suite all ages. When you go to a library you assume that no matter what kind of book you are wanting to read, they will have it. From personal prefrences, to school research projects, libraries should have it all right? Well some libraries want to take that concept away.      A library has books on nearly all subjects. That is because of the individual differences of the people that go to the library. Someone of an extremist religion group could be going there to read on something of their religion. If a strict @CAPS1 would happen to find a book on the extreme religion they could be offended. That situation could go both ways though. Because of the individuality of people and different beliefs and customs we are all going to appreciate and depreciate all different kinds of literature.      Most of the libraries are big enough to be sorted into sections. There are sections for young adults, mature adults, children, non fiction, fiction, science fiction, and so on. If a child ventures off to the mature adult section and flips through the pages of a book that is above their maturity level, then that is the childs fault. The mature people who can handle the content of more adult-orientated books shouldn't be punished by the library removing all books of that content because a child didn't stay in their designated area.          With different cultural beliefs comes different beliefs and views of everyday things. Some readers could strongly disagree with a book and others could recommend it to all of their friends and family. One book to one person could mean something totally different to another. It could be understandable if there were books about sex, for example, right next to the childrens' books, but that isn't the case in most libraries. Libraries could even have a restricted section that warns readers about the content of material in the books in that specific area.      Books in libraries are wrote for multiple kinds of people. Age, gender, religion, maturity, race, political beliefs, and so on will all effect the way you take to a book. Whether or not a book appeals to you is about your beliefs, values, or customs. With that being said, why would a library take away books that only a certain percentage of people will disagree with? Taking away books of a certain subject could upset people that like that type of book or it could even pertain to their everyday lives.      A library is a place of knowlegde. It is filled with facts, beliefs, theories, and opinions of people. Wouldn't removing someones opportunity to read into a subject be revoking the author and their freedom of speech? Just because of a controversial subject or mature topic shouldn't mean that people shouldn't be allowed to read it. If people could only read certain literature that someone else is deciding whether or not it is okay to read, then where is their freedom?       A library is a place for everyone. It has all different kinds of books for all different kinds of people. A libraries interior could be arranged to that the young children aren't going to find a book about sex near their kid books. Taking away certain books pertaining to controversial subjects isn't fair to those who don't disagree with that topic. A library should be a place of balance. A place where someone could read on anything they want to, not what certain people think they should or shouldn't read"	5	4		5	4	4	4																		
3863	2	"I believe everyone has the right to voice there own oppinion on life. If we censor ones books, music, or movies because they are inapropriate, it would be like silencing an oppinion that stands out among the others. If we silence the author and there story or song how will we be able to view life in another persons view?     In the @ORGANIZATION1 we have the freedom of speech and press. these amendments make it so that otheres can voice an oppinion with out being shot down. Although we have the amendments there are still restrictions on what we are aloud to publish. Say we found a diary writen by @PERSON1? Are we aloud to view his deepest darkest thoughts? or Are we going to say that it is too dark and depressing for the average person's eyes. His ideas are different, does that mean we shouldn't show them? no we should show them, we need to educate people that there are indeed different ways of viewing life.     I believe that no matter whos ideas it is, if aloud by the author, should be aloud to be read and comprehend in our own way.     If one wishes to learn about how to murder in a @CAPS1 then i think they should be aloud to do so. The reason why; The @CAPS1 is becoming absolete, the technology era is officially here. There is not a thing we can't find in @CAPS1 that can't be found online.      Although the @CAPS1 is a government run facility, many people will go elsewhere to find the materials wanted to view the censored media. It is true that if we allowed 'censored' material into a @CAPS1 a child could find it. But like the internet you can block things from those kids.     All voices need to be heard, even if it is racist, sexist, biest, or just insane. these are ways to view the persepective or the reason behind hate and war. if we can learn from other mind sets through books, music, movies and movies, then i think we should be aloud to.     Nothing should be blocked from the public. Every one has the right to voice there own oppinion through there own way."	3	3		3	3	3	3																		
3864	2	"KEEP @CAPS1 ON THE SHELF!     I think we should not get rid of any books that are in the library. If we did that then there wouldn't be any books left. The only thing we should be worried about is the rated @CAPS2 movies. Yeah those can be taken out of the library. If one book is offensive to someone, then dont get it, but someone else might like that book.      For example, an older woman is looking through this magazine, and she sees this teenage woman taking drugs, or being half naked. Although the teen sitting right next to her likes that gossip. We shouldn't get rid of any books because then we would only be down to one genre. There wouldn't be any categories left in the library.      A good idea is to separate the books, put the ones that seem offensive in the back. keep the childrens books away from the big mystery horror books. Another example is this. A student goes to the library to work on a history report over slavory, but there isn't any books on slavory because somebody thought it was offensive against african americans.      I understand that there is reasons why some books are taken out of the library because of some sexual content. Children do not need to be around those kinds of books. Or some books being taken out because of religious belifs. like one book being taken out because it was about worshiping the devil, or something.     The movie situation i understand. I wouldn't want my little daughter walking up and grabbing something that has a sex scene, or drug content in it. You can take those off the shelf, but wait, right there is another example of why it shouldn't get taken off the shelf. Just because i want it off the shelf doesn't mean everybody wants it off the shelf. Then the libraries movie business would be over.      To sum everything up, nobody should choose what should be in the library and what shouldn't. Personally i think that there should be a variety in the library. If not everybody would get bored of the same books. Over and over. KEEP @CAPS1 ON THE SHELF"	4	4		4	4	4	4																		
3865	2	"Katherine Paterson, who is an author, thought that if a book was not one that she would want her children to read that it should be taken off the shelf at the library. If you found a book in your public library offensive, would you want that book removed from your sight and public view? Personally, I wouldn't. I would not want the book to be removed because that book could be a good learning experience for others. In this essay, I will explain from my personal experience @CAPS5 I disagree with Katherine Paterson.     In the sixth grade, I learned about how to find a certain book in a public library using a system. We had to find certain books in our school library, using this system, as an assignment. One of the books we had to find was the @CAPS1 @CAPS2. I found it very easily because I knew where it should have been and what it looks like. But there was a child in my class who had never seen a @CAPS2 in her life. After helping her find the @CAPS2, she ask, '@CAPS5 is this book so important to people? I don't understand it.' I explained to her in the best of my ability the life of @CAPS6 and @CAPS5 this was important to me. She soon found out that it was something she wanted to learn more about.     It is against the law in some states that a @CAPS2 be in school at all. This is because of others beliefs or non-beliefs. If it were not for the library having the @CAPS2 on a shelf that girl would never have learned something that is now important to her. A book can be offensive to other people but that book can change a person's life forever. Katherine Paterson believed that some books should not be found in libraries. Unfortunatley, other people think this also. One book can change a person's life, what if that book was not in the library to change another?"	4	4		4	4	4	4																		
3866	2	"I feel that a library can have any kind of book stating any kind of material. Its a library, a place where people go to get information.      If you dont want your kid, or kids reading, watching, or listening to those kinds of material then you shouldn't have to let them read, listen to or watch any offensive material, untill they are at a certain age and are mature enough about it. It is a library, and they are gonna have a wide variety of books. I dont think any book should be removed just because someone gets offended or its to ghory or has to many curse words for your kid.          Not everyone gets offended by the same things, or the same material. If you do then dont read that book or watch that movie, but that shouldn't mean it has to be taken off the shelf just because one person got offended by it. Libraries are made for the community and the people in it, not just one person. Other people might want to read or watch the material that some people get offended by.      This is what I think on the censorship on the book, movies, music, magazine, etc. Its a library, they are going to have a bunch of material. If you find something offensive, be mature, put it back and find something else to read, watch or listen to"	4	4		4	3	3	3																		
3867	2	"In a library, should certain materials, such as books, music, movies, magazines, etc., be removed from the shelves if they are found offensive? Many people @MONTH1 feel upset if they find a book or magazine or any type of material that is inappropiate for anyone to see/hear.         Inappropiate material is commonly referred to as pictures and or words that @MONTH1 offend people. The words in songs can be offensive. Talking about girls in disrespectful ways in music can offend girls and listeners. Pictures can also be offensive in many ways such as sex, race, and violence.      I believe that, if a book, music, movies, or magazines upset you then you should stay away from that section or just that material in particular. If you have been to a library you see that kids mainly stay in the kids section anyways; and if you're an adult then you should be mature enough to ignore what bothers you. I have been in a library a few times in my life. When I search for what im looking for, I ignore what offends me or upsets me.      In a library, should certain materials, such as books, music, movies, magazines, etc., be removed from the shelves if they are found offensive? My answer is no, for the reasons I have listed above. People should be mature enough to stay away from and not let the offensive materials in a library get to them"	3	3		3	4	4	4																		
3868	2	"Whose to say what is appropriate for whom? whose to judge right and wrong for anyone? It depends on a point of view like most things. The sheltered must learn one day, and if kids learn now about the truth, such as, not to stick forks in outlets, then they won't be as curious when they are older. Being sheltered is not always a good thing and censor ship of what we read, watch, or listen to is ridculous, and disrespectful to authors.          In matters of censorship, I find it to be pointless. Censorship doesn't prevent your kids from learning about anything, except mother won't let me watch that. it just keeps your kids more curious and more obligated to hide things from you and like they cannot ask you questions or be open and honest with you. Causes children to go behind your back more and when they're in trouble they'll as if your they're last place where they can ask for help, where you should be they're first resort.         No, I do not believe that libraries should censor anything. Its altering a authors work. How would it feel if you had written something and it had been published and was in the library and didn't like something about it so they decided to just bleep it out or not allow certain people to read it? I believe censorship should be illegal not required.          Sheltering things from kids prevents them from maturing, and discovering the real world. The idea that the world has no evil, or hiding the evil from your children will in most cases cause them to rebel and in other cases leave them unprepared for the future and the real world. Wouldn't you rather be able to help your kids and teach them about things instead of tell them that everything is perfect and only bad people use that kind of language. Or make them feel like a bad person for do something your grandparents did when they were young?      I conclude that censorship is injust, unfair, and is the real wrong. Not the profanity or the violence that will one day be apart of their life in some way. You don't go through everyday in the 'real world' with a mindset of there's nothing wrong in this world. Or everything is censored and everything is controlled  I believe censorship is just another way of controlling the mind through nuture"	4	4		4	4	4	4																		
3869	2	"I believe that it is unnecessary to remove items off shelves for offensive reasons. I feel this way for several reasons, but three in particular. First, it @MONTH1 be a book, movie, or magazine that someone plans on reading, and removing an item will let down the customer. Second, @CAPS1 are many solutions to try out before taking an item away. Last, customers have to accept some decisions a business decides to make.     First, it @MONTH1 be a book, movie, or magazine that someone plans on reading, and removing an item will let down the customer. People come to libraries to look at what they're interested in to entertain themselves. @CAPS1 should be all types of literation in the library for all types of people, because everyone doesn't think alike. Everytime an item is removed off of a shelf, @CAPS1 will be an unsatisfied customer.     Second, @CAPS1 are many solutions to try out before taking an item away. Libraries always have some type of organization. In order to not offend anyone, items should be divided into their own categories inside their own sections. This solution will prevent anyone from seeing something that offends them. If that doesn't help, librarians should post a sign stating what type of objects are inside on the front door, so everyone knows before they enter.    Last, customers have to accept some decisions a business decides to make. A customers' needs and wants should be met at all times, unless a customer is trying to run the business as if it was their own. If a particular library chooses to have certain types of items, because they know what what readers' like, then no one else should involve theirself. If I owned a library, I would be upset if a customer removed a book off a shelf, because they would be interfering with my business.     In conclusion, I beleve it is unnecessary to remove items off shelves for three reasons. First, it @MONTH1 be a book, movie, or magazine that someone plans on reading. Second, @CAPS1 are many solutions to try out before taking an item away. Last, customers have to accept some decisions a business decides to make. I believe I expressed my opinion to the fullest. Although some people @MONTH1 disagree with the way I feel, I'm sticking with it. @CAPS1 defintly wouldn't be any books left for any of us if items were removed for offensive reasons."	3	4		3	4	4	4																		
3870	2	"Newpaper company,@CAPS1 am writing to this company on why I think the certain books, music, movies and magazine should be removed form the shelves if they are found offensive. @CAPS1 wirting to tell you from my own experience and readings that will convince a argument. @CAPS1 reflecting my view on censorship in libraries. @CAPS1 writing so you can hear me out on what I have to say and persuasive you on this essay.     First, I think know book should be taking off on any shelf of any library. Rather if it was to do with people thoughts on religious, race or any other thing that has been offensive to anyone in the past. For example, gay and lesbian marriage peoples thoughts and opinion on this topic. I beileve that know one should disrespect anyone opinion on what they have to say. It depends on what kind of language your using for this type of subject if its has harsh words and its suppose to be harmful, then yes it should be remove. Another thing is children taken books off shelves. Maybe you should ascort your child in the child section and telling him or her what they should not do like taking stuff down that they are not suppose to. What I'm saying is if suppose to hurt other and is offensive using negatively words to harm others feelings, it should be remove.      My letter to you was to show you on my opinion on what I think should be in a library or not. I have use some examples and common sense to show you my point of view on what I think is right or wrong in this situation. I hope my topics and argurment has convince you on if you should remove a book from a shelf.                                             @ORGANIZATION1"	3	3		3	3	3	3																		
3871	2	"Are there universally evil books that no one should read? Are good and bad no longer matters of opinion for the readers themselves? The answer is no. Censorship is a terrible practice masquerading as a boon. The right to read certain books should not be left to a conservative few, because everyone has their own opinion about everything. There is always something we can potentially learn from books, and it's never right to take that away. Freedom of speech should certainly come into play here as well, allowing the authors' words to be heard without interference from those who would dictate what we read.     There is a reason libraries have many sections. They have to cater to the individual tastes of the masses, without regard to what other people find offensive. If one was to go through the library and burn every book they did not like, there would be scarcely anything left. Send in another person with different tastes, and then you have a completely empty library. It is far better to leave all the books alone so that everyone can find something to enjoy reading. Basically, there are bound to be people who have similar opinions to the author of just about anything, so allow the authors to share those opinions.     Then we have the knowledge portion of the issue. Offensive material to one person might be what another person wants or needs to read, whether for recreation or class. There is much to be learned in the way of psychology and human nature from almost any writing. Perhaps a restricted section would be in order if the problem would involve corruption of innocent minds, but a full censor would never be necessary.     Finally, there is an amendment in the @CAPS1 of @CAPS2 for preventing censorship. It is unconstitutional to restrict any form of expressive speech, whether it be books, movies, music, or magazines. And what is more restrictive to an author than to have their books banned? The greatest difference between our country and a totalitarian government is the simple freedom allowed in the @LOCATION1. If we start restricting that freedom, what are we then?     In short, censorship is a harmful practice that should never be used. People all have their own opinions, all media can be learned from, and our freedom should not be restricted. The practice of censorship is what should truly be banned from the shelves."	4	4		4	4	4	4																		
3872	2	"Dear @CAPS1,     @CAPS2 is it safe to draw the line on what kids should or should not see as far as the world is concerned. What makes kids behave better, being sheltered from life or being life smart and knowing what is going on in this world.      I think its safe to say what we do or do not want our kids to do, say ect. But in other terms do we have full conrol of our kids @NUM1. I knw that this might sound wierd but I strongly believe in the simple fact hat kids are being over sheltered to day! Our kids are groing up with the new technology. Its the centry for computers and laptops and gaming systems. Our kids dont know what its like to go out side anymore. The world has so much to offer us yet, we turn it down beacuse we see what all the new advances have to offer as well. I think it is very important to be books smart as well as street smart, if you spend all your @CAPS3 doing one thing at at @CAPS3 you are gonna end up lacking on one thing. I blelieve grades will come.     I think that our kids are over sheletered for the simple fact that when our kids see something that we dont want them to see, or there not ready for then there not allowed to see it it, but whos to say on the days your not watching them that there not going to go in the real world and just see exactly what you didnt want them too! This is why its important for you to teachyour child what is going on in the world and noth leave them in the dark.     Also we are living in the new age of life, were computers and laptops are the number one thing in the world right now for people to be usign and on throught the day. It is hard for kids to understand the realness of life since ever thing is done over the internet now. It is a privilage to be so far advanced in the world yet we still dont know what to do!      As we get older we are not gonna know nearly as much stuff as need to be known and taught beacuse as we get older were gettomg, more logic and more information over the materials on the web. Kids will not know how to fix cars or know to start up a lawm mower.      I think that books should not be taken off te shelf beacuse as the day goes by kids reality is getting taken and taken more and more! I think that it is a big deal what kids learn about the everyday life becuse that is our future and if they have no idea what is going on and it scares me beacuse the are going to be alot more battles for our kids to fight we just have to teach them all that we can and hope that they become the best people they can be in life !                                                 Thank You for Your @CAPS3!                                                            Deven"	4	4		4	2	4	2																		
3873	2	"Censorship in @ORGANIZATION1 has been around for as long as their has been the various mediums of art. In many cases the censorship @CAPS9 of what many would agree as not suitable material for anyone to create and enjoy. But then in other more serious issues that the censor has deemed not suitable for a certain audience, or even to a whole country. What @CAPS9 it that gives a select few the right to ban any given number of imaginative creations, even if they are in some aspects more lued in nature?     Censorship has and @CAPS9 still a very usefull tool that many governments employ to accomplish a wide variety of tasks, considered to ensure the 'safety' of both our minds and bodies. Some of the more widely know cases of this most despicable tactic of control come from the countries of @CAPS1 @CAPS2 @LOCATION3, @LOCATION4R, @CAPS3 @LOCATION5, and @LOCATION2. In these countries all materials that are deemed potentially hazardous to the wellfare of the @ORGANIZATION2 are heavily policed and in many cases destroyed. The most noteworthy instances of this occured in @LOCATION3, where the @CAPS4 would gather up large amounts of books from the people and burn them in massive rallies. The people were so enthralled by the @CAPS5 leadership that they would often times freely relenquish their books with no resistance, and in some cases join in and throw the books in themselves. The same thing @CAPS9 still occuring in @LOCATION5 today, wtih a censor still on their internet surfing possibilities. In @DATE1 the popular search engine @ORGANIZATION3 attempted to set up shop in the country, but quickly entered into dispute with the @ORGANIZATION2 about the censoring of certain materials. Some months after the argument began over the censoring of @LOCATION5's people, the company completely removed all bans for a short time, much to the dismay of the @ORGANIZATION2. During that time it @CAPS9 reported that some of the main search topics were that of many social reformers and of different religions than that of the @ORGANIZATION2's sanctioned religion. But the one country that takes the cake for having the most censorship @CAPS9 @LOCATION2, they're @ORGANIZATION2 has restricted and policed any technology in the country. The common people live in a so called '@CAPS6 @CAPS7 @CAPS8'.     In our home country of the @LOCATION1 we are promised many rights to protect our freedom as citizens. We are promised the freedom of speech as well as press, and in censoring our libraries they would restrict both. If we do not stand up and protect our rights, then who will? Are we not a @ORGANIZATION2 for the people, by the people? Why are we allowing the censorship of our own intellectual creations in a place that was created to provide access to said materials for those who are less fortunate, so they themselves can gain knowledge and understanding. If we as a people were to allow such a blatent restriction on our given freedoms, then we are in no position to have them in the first place. Our country was founded and later almost torn apart by the men and women who were willing to risk it all in order to protect their freedoms in this country. Are we descendants of those same people? If so why should we allow ourselves to squander what was hard fought for and earned by our forefathers.     The censor often poses a few questions that do cause one to wonder '@CAPS9 it really better off this way?'. They point out that for every great work of intellegent art, other of a more deviant nature create some more innapropriate pieces of 'art'. Pornography @CAPS9 the most prevalent of their examples, pointing out that if they did not restrict it, then who would stop the hundreds of children that not only roam the libraries bookshelves but also the provided internet services. It @CAPS9 a reasonable question, once that should be take into consideration, but in answer to it I believe that it @CAPS9 and will always be the job of the parent or guardian that bring the child with them. It @CAPS9 simply not enough to drop a child off at the local library and hope they find something interesting. Helping that child find what they want @CAPS9 a journey that should be taken by both the parent and the child. And what about those who believe the censor isn't always right about what @CAPS9 and what @CAPS9 not acceptable for the general @ORGANIZATION1? As author Katherine Paterson once said 'All of us can think of a book that we hope none or any other children have taken off the shelf. But if I have the right to remove that book from the shelf-- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us.'     Censorship has been around for a very long time, and will most likely never be fully cut out of any functioning @ORGANIZATION2. That @CAPS9 sadly an inevibility that cannot be avoided. But the amount that it occurs in your daily life will be directly affected by how much of your freedom you are willing to stand up for."	5	6		5	4	4	4																		
3874	2	"Almost everyone in this world reads. Many people have to read almost every day, people @MONTH1 not realize it but they do. Reading is just a part of life If you dont know how to read you are most likely to not be sucessful. Even if you know how to read a little bit, if you just the knew the basic words people would probally fine but people deffinatly need to know how to read. No, I do not think they should take anything off the shelf.     Why would they take anything off the shelf? If anyone finds it offensive they should simally not read it. Just because it offends them other people @MONTH1 find it interesting. If peolpe just started taking books off the shelf because they were offended by them, who knows how many books we would have left. people can  be offended in the most easiest ways. We could have no books on the shelf because almost every book out there can offend someone in a way.The same thing with moives, moives can offende people justr the same as books. I think moives would offend more than a book would.     In conclusion, Books, movies or anything of that matter should not be took off the shelf because it offended someone. Many people get offended in this word way to easy. One person @MONTH1 love a book and another person hate it. Just because you hate it does not mean it should be tooken off the shelfs"	3	3		3	3	3	3																		
3875	2	"Censorship is one of many important issues facing the world today.  Many argue that materials considered offensive are damaging to society, and should not be tolerated.  Others believe that freedom of speech is a universal right that should extend to any and all forms of human expression.  The issue is further complicated by the concept of what is and is not appropriate for children.  Are there materials that are acceptable for adults, but not kids?  Questions such as this have plagued humanity for hundreds of years, and there is no simple solution.       Today, so many people think of censorship as a bad word.  In fact, there is nothin inherently wrong with the concept of censorship.  It is only when people begin to abuse their power and censor materials that should not be censored that problems arise.  For example, many countries have restrictions on selling and owning copies of '@PERSON2,' the book that @PERSON1 wrote as a sort of mission statement for @LOCATION1.  While many of the ideas contained within the book are horribly offensive, it still should not be censored.  People have the right to read the book and form their own opinions on @PERSON1's teachings, it is not the government's place to decide for them.  While oppressive dictatorship and mass-murder are crimes, reading about them is not.     There are few materials available that should rightfully be censored and taken out of adult hands.  If someone understands what they are reading, and are able to form an educated opinion on the material, then nobody has the right to stop them from expanding their knowledge, or expressing themself by creating similar material.  However, the issue changes completely when one considers children.  If adults want to view pornography, or read accounts of extreme violence, that is their business.  However, those concepts are obviously inappropriate for children, and any decent parent wouldn't want their young kids filling their heads with such things.  Children need to be slowly and gently introduced to these concepts so they can fully understand them.  In the case of children, careful censorship is necessary for healthy development.       When it comes to libraries, there are very few materials that should be banned.  If libraries are meant to be places of learning, then one has no right to limit the information they contain.  However, that does not mean there should not be any limitations.  Libraries should offer a children's section, as many do, that would contain materials only appropriate for youngsters.  Then, it becomes the parents' responsibilty to ensure that their child stays in that section.  When a parent believes the child is ready to explore the adult section, they are free to take their kid there.  This system gives parents the ability to keep their children away from harmful material, without taking it out of the hands of adults.  Many would argue that unsupervised children could gain access to inappropriate material, but that is really an issue that needs to be handled by parents, not the library.  After all, it's better that a few kids see something they shouldn't have than all adults have to read censored material.       In conclusion, censorship is a concept that has its place in society, but must be used very carefully.  When the goal is to protect people, especially children, from harmful material, it can be used sparingly.  However, when those in power use censorship to attack ideas they disagree with, it becomes a form of oppression.  Above all else, people must be free to educate themselves, form their own opinions, and express themselves.  If someone doesn't like a piece of material, they can leave it alone, but they should never try to take it out of someone else's hands"	5	4		5	4	4	4																		
